02 24 2013,29.89,29.89,29.89,29.89,-,0.30
02 23 2013,29.80,29.80,29.80,29.80,-,-1.49
02 22 2013,30.25,30.25,30.25,30.25,-,1.68
02 21 2013,29.75,29.75,29.75,29.75,-,0.37
02 20 2013,29.64,29.64,29.64,29.64,-,0.75
02 19 2013,29.42,29.42,29.42,29.42,-,9.17
02 18 2013,26.95,26.95,26.95,26.95,-,0.52
02 17 2013,26.81,26.81,26.81,26.81,-,-1.51
02 16 2013,27.22,27.22,27.22,27.22,-,0.44
02 15 2013,27.10,27.10,27.10,27.10,-,-0.44
02 14 2013,27.22,27.22,27.22,27.22,-,12.48
02 13 2013,24.20,24.20,24.20,24.20,-,-3.85
02 12 2013,25.17,25.17,25.17,25.17,-,2.11
02 11 2013,24.65,24.65,24.65,24.65,-,2.84
02 10 2013,23.97,23.97,23.97,23.97,-,1.35
02 09 2013,23.65,23.65,23.65,23.65,-,4.37
02 08 2013,22.66,22.66,22.66,22.66,-,2.30
02 07 2013,22.15,22.15,22.15,22.15,-,4.58
02 06 2013,21.18,21.18,21.18,21.18,-,2.82
02 05 2013,20.60,20.60,20.60,20.60,-,0.83
02 04 2013,20.43,20.43,20.43,20.43,-,-0.78
02 03 2013,20.59,20.59,20.59,20.59,-,4.89
02 02 2013,19.63,19.63,19.63,19.63,-,-4.24
02 01 2013,20.50,20.50,20.50,20.50,-,0.44
01 31 2013,20.41,20.41,20.41,20.41,-,3.60
01 30 2013,19.70,19.70,19.70,19.70,-,0.87
01 29 2013,19.53,19.53,19.53,19.53,-,4.33
01 28 2013,18.72,18.72,18.72,18.72,-,5.05
01 27 2013,17.82,17.82,17.82,17.82,-,-0.34
01 26 2013,17.88,17.88,17.88,17.88,-,2.76
01 25 2013,17.40,17.40,17.40,17.40,-,2.96
01 24 2013,16.90,16.90,16.90,16.90,-,-3.43
01 23 2013,17.50,17.50,17.50,17.50,-,1.39
01 22 2013,17.26,17.26,17.26,17.26,-,2.74
01 21 2013,16.80,16.80,16.80,16.80,-,7.01
01 20 2013,15.70,15.70,15.70,15.70,-,0.58
01 19 2013,15.61,15.61,15.61,15.61,-,-0.57
01 18 2013,15.70,15.70,15.70,15.70,-,1.29
01 17 2013,15.50,15.50,15.50,15.50,-,5.23
01 16 2013,14.73,14.73,14.73,14.73,-,3.37
01 15 2013,14.25,14.25,14.25,14.25,-,-0.35
01 14 2013,14.30,14.30,14.30,14.30,-,1.27
01 13 2013,14.12,14.12,14.12,14.12,-,-0.84
01 12 2013,14.24,14.24,14.24,14.24,-,0.71
01 11 2013,14.14,14.14,14.14,14.14,-,0.00
01 10 2013,14.14,14.14,14.14,14.14,-,2.69
01 09 2013,13.77,13.77,13.77,13.77,-,0.22
01 08 2013,13.74,13.74,13.74,13.74,-,1.10
01 07 2013,13.59,13.59,13.59,13.59,-,1.04
01 06 2013,13.45,13.45,13.45,13.45,-,0.07
01 05 2013,13.44,13.44,13.44,13.44,-,-0.44
01 04 2013,13.50,13.50,13.50,13.50,-,0.75
01 03 2013,13.40,13.40,13.40,13.40,-,0.90
01 02 2013,13.28,13.28,13.28,13.28,-,-0.15
01 01 2013,13.30,13.30,13.30,13.30,-,-1.55
12 31 2012,13.51,13.51,13.51,13.51,-,0.45
12 30 2012,13.45,13.45,13.45,13.45,-,0.37
12 29 2012,13.40,13.40,13.40,13.40,-,-0.15
12 28 2012,13.42,13.42,13.42,13.42,-,0.00
12 27 2012,13.42,13.42,13.42,13.42,-,-0.37
12 26 2012,13.47,13.47,13.47,13.47,-,0.90
12 25 2012,13.35,13.35,13.35,13.35,-,-0.22
12 24 2012,13.38,13.38,13.38,13.38,-,0.53
12 23 2012,13.31,13.31,13.31,13.31,-,-0.45
12 22 2012,13.37,13.37,13.37,13.37,-,-0.96
12 21 2012,13.50,13.50,13.50,13.50,-,-0.15
12 20 2012,13.52,13.52,13.52,13.52,-,-0.59
12 19 2012,13.60,13.60,13.60,13.60,-,2.26
12 18 2012,13.30,13.30,13.30,13.30,-,0.38
12 17 2012,13.25,13.25,13.25,13.25,-,-0.38
12 16 2012,13.30,13.30,13.30,13.30,-,-1.41
12 15 2012,13.49,13.49,13.49,13.49,-,-0.81
12 14 2012,13.60,13.60,13.60,13.60,-,-0.73
12 13 2012,13.70,13.70,13.70,13.70,-,0.00
12 12 2012,13.70,13.70,13.70,13.70,-,1.03
12 11 2012,13.56,13.56,13.56,13.56,-,0.97
12 10 2012,13.43,13.43,13.43,13.43,-,0.30
12 09 2012,13.39,13.39,13.39,13.39,-,-0.22
12 08 2012,13.42,13.42,13.42,13.42,-,-0.59
12 07 2012,13.50,13.50,13.50,13.50,-,1.50
12 06 2012,13.30,13.30,13.30,13.30,-,-0.60
12 05 2012,13.38,13.38,13.38,13.38,-,-0.22
12 04 2012,13.41,13.41,13.41,13.41,-,5.76
12 03 2012,12.68,12.68,12.68,12.68,-,1.44
12 02 2012,12.50,12.50,12.50,12.50,-,-0.48
12 01 2012,12.56,12.56,12.56,12.56,-,0.00
11 30 2012,12.56,12.56,12.56,12.56,-,0.88
11 29 2012,12.45,12.45,12.45,12.45,-,0.81
11 28 2012,12.35,12.35,12.35,12.35,-,1.23
11 27 2012,12.20,12.20,12.20,12.20,-,-0.41
11 26 2012,12.25,12.25,12.25,12.25,-,-1.84
11 25 2012,12.48,12.48,12.48,12.48,-,0.56
11 24 2012,12.41,12.41,12.41,12.41,-,0.57
11 23 2012,12.34,12.34,12.34,12.34,-,-0.64
11 22 2012,12.42,12.42,12.42,12.42,-,5.52
11 21 2012,11.77,11.77,11.77,11.77,-,0.34
11 20 2012,11.73,11.73,11.73,11.73,-,-0.59
11 19 2012,11.80,11.80,11.80,11.80,-,1.29
11 18 2012,11.65,11.65,11.65,11.65,-,-1.19
11 17 2012,11.79,11.79,11.79,11.79,-,0.34
11 16 2012,11.75,11.75,11.75,11.75,-,4.91
11 15 2012,11.20,11.20,11.20,11.20,-,2.28
11 14 2012,10.95,10.95,10.95,10.95,-,0.00
11 13 2012,10.95,10.95,10.95,10.95,-,-0.54
11 12 2012,11.01,11.01,11.01,11.01,-,1.29
11 11 2012,10.87,10.87,10.87,10.87,-,-0.18
11 10 2012,10.89,10.89,10.89,10.89,-,0.74
11 09 2012,10.81,10.81,10.81,10.81,-,-1.01
11 08 2012,10.92,10.92,10.92,10.92,-,0.00
11 07 2012,10.92,10.92,10.92,10.92,-,0.18
11 06 2012,10.90,10.90,10.90,10.90,-,1.40
11 05 2012,10.75,10.75,10.75,10.75,-,-0.46
11 04 2012,10.80,10.80,10.80,10.80,-,1.50
11 03 2012,10.64,10.64,10.64,10.64,-,1.62
11 02 2012,10.47,10.47,10.47,10.47,-,-0.95
11 01 2012,10.57,10.57,10.57,10.57,-,-5.63
10 31 2012,11.20,11.20,11.20,11.20,-,2.85
10 30 2012,10.89,10.89,10.89,10.89,-,2.74
10 29 2012,10.60,10.60,10.60,10.60,-,-0.93
10 28 2012,10.70,10.70,10.70,10.70,-,4.29
10 27 2012,10.26,10.26,10.26,10.26,-,0.88
10 26 2012,10.17,10.17,10.17,10.17,-,-6.35
10 25 2012,10.86,10.86,10.86,10.86,-,-6.78
10 24 2012,11.65,11.65,11.65,11.65,-,0.00
10 23 2012,11.65,11.65,11.65,11.65,-,-0.51
10 22 2012,11.71,11.71,11.71,11.71,-,0.69
10 21 2012,11.63,11.63,11.63,11.63,-,-0.94
10 20 2012,11.74,11.74,11.74,11.74,-,0.00
10 19 2012,11.74,11.74,11.74,11.74,-,-1.68
10 18 2012,11.94,11.94,11.94,11.94,-,1.10
10 17 2012,11.81,11.81,11.81,11.81,-,-0.34
10 16 2012,11.85,11.85,11.85,11.85,-,0.08
10 15 2012,11.84,11.84,11.84,11.84,-,0.85
10 14 2012,11.74,11.74,11.74,11.74,-,-1.01
10 13 2012,11.86,11.86,11.86,11.86,-,-1.17
10 12 2012,12.00,12.00,12.00,12.00,-,-0.25
10 11 2012,12.03,12.03,12.03,12.03,-,-0.74
10 10 2012,12.12,12.12,12.12,12.12,-,1.93
10 09 2012,11.89,11.89,11.89,11.89,-,0.93
10 08 2012,11.78,11.78,11.78,11.78,-,-0.17
10 07 2012,11.80,11.80,11.80,11.80,-,-5.60
10 06 2012,12.50,12.50,12.50,12.50,-,-1.50
10 05 2012,12.69,12.69,12.69,12.69,-,-1.25
10 04 2012,12.85,12.85,12.85,12.85,-,-0.31
10 03 2012,12.89,12.89,12.89,12.89,-,0.39
10 02 2012,12.84,12.84,12.84,12.84,-,3.55
10 01 2012,12.40,12.40,12.40,12.40,-,0.00
09 30 2012,12.40,12.40,12.40,12.40,-,0.32
09 29 2012,12.36,12.36,12.36,12.36,-,-0.24
09 28 2012,12.39,12.39,12.39,12.39,-,0.65
09 27 2012,12.31,12.31,12.31,12.31,-,0.33
09 26 2012,12.27,12.27,12.27,12.27,-,0.57
09 25 2012,12.20,12.20,12.20,12.20,-,0.83
09 24 2012,12.10,12.10,12.10,12.10,-,-0.74
09 23 2012,12.19,12.19,12.19,12.19,-,-0.41
09 22 2012,12.24,12.24,12.24,12.24,-,-1.05
09 21 2012,12.37,12.37,12.37,12.37,-,0.73
09 20 2012,12.28,12.28,12.28,12.28,-,-2.31
09 19 2012,12.57,12.57,12.57,12.57,-,2.61
09 18 2012,12.25,12.25,12.25,12.25,-,3.03
09 17 2012,11.89,11.89,11.89,11.89,-,0.17
09 16 2012,11.87,11.87,11.87,11.87,-,1.02
09 15 2012,11.75,11.75,11.75,11.75,-,0.69
09 14 2012,11.67,11.67,11.67,11.67,-,2.37
09 13 2012,11.40,11.40,11.40,11.40,-,0.35
09 12 2012,11.36,11.36,11.36,11.36,-,0.26
09 11 2012,11.33,11.33,11.33,11.33,-,1.43
09 10 2012,11.17,11.17,11.17,11.17,-,1.36
09 09 2012,11.02,11.02,11.02,11.02,-,-0.18
09 08 2012,11.04,11.04,11.04,11.04,-,0.36
09 07 2012,11.00,11.00,11.00,11.00,-,-1.61
09 06 2012,11.18,11.18,11.18,11.18,-,1.64
09 05 2012,11.00,11.00,11.00,11.00,-,5.97
09 04 2012,10.38,10.38,10.38,10.38,-,-1.42
09 03 2012,10.53,10.53,10.53,10.53,-,3.24
09 02 2012,10.20,10.20,10.20,10.20,-,2.31
09 01 2012,9.97,9.97,9.97,9.97,-,-1.87
08 31 2012,10.16,10.16,10.16,10.16,-,-5.75
08 30 2012,10.78,10.78,10.78,10.78,-,-1.28
08 29 2012,10.92,10.92,10.92,10.92,-,-0.18
08 28 2012,10.94,10.94,10.94,10.94,-,-0.09
08 27 2012,10.95,10.95,10.95,10.95,-,3.20
08 26 2012,10.61,10.61,10.61,10.61,-,0.86
08 25 2012,10.52,10.52,10.52,10.52,-,-0.75
08 24 2012,10.60,10.60,10.60,10.60,-,4.95
08 23 2012,10.10,10.10,10.10,10.10,-,2.96
08 22 2012,9.81,9.81,9.81,9.81,-,-1.01
08 21 2012,9.91,9.91,9.91,9.91,-,-1.88
08 20 2012,10.10,10.10,10.10,10.10,-,26.25
08 19 2012,8.00,8.00,8.00,8.00,-,-31.09
08 18 2012,11.61,11.61,11.61,11.61,-,0.26
08 17 2012,11.58,11.58,11.58,11.58,-,-14.22
08 16 2012,13.50,13.50,13.50,13.50,-,1.89
08 15 2012,13.25,13.25,13.25,13.25,-,8.70
08 14 2012,12.19,12.19,12.19,12.19,-,1.25
08 13 2012,12.04,12.04,12.04,12.04,-,3.61
08 12 2012,11.62,11.62,11.62,11.62,-,0.96
08 11 2012,11.51,11.51,11.51,11.51,-,1.05
08 10 2012,11.39,11.39,11.39,11.39,-,2.98
08 09 2012,11.06,11.06,11.06,11.06,-,0.00
08 08 2012,11.06,11.06,11.06,11.06,-,-0.36
08 07 2012,11.10,11.10,11.10,11.10,-,2.21
08 06 2012,10.86,10.86,10.86,10.86,-,-0.09
08 05 2012,10.87,10.87,10.87,10.87,-,-1.00
08 04 2012,10.98,10.98,10.98,10.98,-,0.09
08 03 2012,10.97,10.97,10.97,10.97,-,4.18
08 02 2012,10.53,10.53,10.53,10.53,-,10.26
08 01 2012,9.55,9.55,9.55,9.55,-,2.14
07 31 2012,9.35,9.35,9.35,9.35,-,2.75
07 30 2012,9.10,9.10,9.10,9.10,-,4.48
07 29 2012,8.71,8.71,8.71,8.71,-,-2.02
07 28 2012,8.89,8.89,8.89,8.89,-,-0.11
07 27 2012,8.90,8.90,8.90,8.90,-,0.00
07 26 2012,8.90,8.90,8.90,8.90,-,1.14
07 25 2012,8.80,8.80,8.80,8.80,-,2.33
07 24 2012,8.60,8.60,8.60,8.60,-,1.78
07 23 2012,8.45,8.45,8.45,8.45,-,0.48
07 22 2012,8.41,8.41,8.41,8.41,-,-4.97
07 21 2012,8.85,8.85,8.85,8.85,-,3.87
07 20 2012,8.52,8.52,8.52,8.52,-,-3.95
07 19 2012,8.87,8.87,8.87,8.87,-,-2.63
07 18 2012,9.11,9.11,9.11,9.11,-,3.52
07 17 2012,8.80,8.80,8.80,8.80,-,3.53
07 16 2012,8.50,8.50,8.50,8.50,-,11.55
07 15 2012,7.62,7.62,7.62,7.62,-,1.06
07 14 2012,7.54,7.54,7.54,7.54,-,-1.69
07 13 2012,7.67,7.67,7.67,7.67,-,-1.16
07 12 2012,7.76,7.76,7.76,7.76,-,8.53
07 11 2012,7.15,7.15,7.15,7.15,-,-0.69
07 10 2012,7.20,7.20,7.20,7.20,-,2.56
07 09 2012,7.02,7.02,7.02,7.02,-,3.24
07 08 2012,6.80,6.80,6.80,6.80,-,0.59
07 07 2012,6.76,6.76,6.76,6.76,-,1.65
07 06 2012,6.65,6.65,6.65,6.65,-,-0.30
07 05 2012,6.67,6.67,6.67,6.67,-,2.46
07 04 2012,6.51,6.51,6.51,6.51,-,0.93
07 03 2012,6.45,6.45,6.45,6.45,-,-4.59
07 02 2012,6.76,6.76,6.76,6.76,-,1.96
07 01 2012,6.63,6.63,6.63,6.63,-,-0.90
06 30 2012,6.69,6.69,6.69,6.69,-,0.60
06 29 2012,6.65,6.65,6.65,6.65,-,0.61
06 28 2012,6.61,6.61,6.61,6.61,-,-0.60
06 27 2012,6.65,6.65,6.65,6.65,-,3.58
06 26 2012,6.42,6.42,6.42,6.42,-,1.90
06 25 2012,6.30,6.30,6.30,6.30,-,-0.79
06 24 2012,6.35,6.35,6.35,6.35,-,-1.24
06 23 2012,6.43,6.43,6.43,6.43,-,-1.83
06 22 2012,6.55,6.55,6.55,6.55,-,-1.95
06 21 2012,6.68,6.68,6.68,6.68,-,0.15
06 20 2012,6.67,6.67,6.67,6.67,-,2.62
06 19 2012,6.50,6.50,6.50,6.50,-,3.01
06 18 2012,6.31,6.31,6.31,6.31,-,2.44
06 17 2012,6.16,6.16,6.16,6.16,-,-3.75
06 16 2012,6.40,6.40,6.40,6.40,-,-1.54
06 15 2012,6.50,6.50,6.50,6.50,-,9.24
06 14 2012,5.95,5.95,5.95,5.95,-,0.34
06 13 2012,5.93,5.93,5.93,5.93,-,4.04
06 12 2012,5.70,5.70,5.70,5.70,-,2.33
06 11 2012,5.57,5.57,5.57,5.57,-,1.83
06 10 2012,5.47,5.47,5.47,5.47,-,-1.62
06 09 2012,5.56,5.56,5.56,5.56,-,-1.24
06 08 2012,5.63,5.63,5.63,5.63,-,0.72
06 07 2012,5.59,5.59,5.59,5.59,-,2.38
06 06 2012,5.46,5.46,5.46,5.46,-,0.37
06 05 2012,5.44,5.44,5.44,5.44,-,3.23
06 04 2012,5.27,5.27,5.27,5.27,-,1.15
06 03 2012,5.21,5.21,5.21,5.21,-,-0.76
06 02 2012,5.25,5.25,5.25,5.25,-,-0.38
06 01 2012,5.27,5.27,5.27,5.27,-,1.74
05 31 2012,5.18,5.18,5.18,5.18,-,0.97
05 30 2012,5.13,5.13,5.13,5.13,-,-0.39
05 29 2012,5.15,5.15,5.15,5.15,-,0.19
05 28 2012,5.14,5.14,5.14,5.14,-,0.00
05 27 2012,5.14,5.14,5.14,5.14,-,0.78
05 26 2012,5.10,5.10,5.10,5.10,-,-0.97
05 25 2012,5.15,5.15,5.15,5.15,-,0.59
05 24 2012,5.12,5.12,5.12,5.12,-,-0.39
05 23 2012,5.14,5.14,5.14,5.14,-,0.78
05 22 2012,5.10,5.10,5.10,5.10,-,0.00
05 21 2012,5.10,5.10,5.10,5.10,-,0.20
05 20 2012,5.09,5.09,5.09,5.09,-,-0.20
05 19 2012,5.10,5.10,5.10,5.10,-,-0.39
05 18 2012,5.12,5.12,5.12,5.12,-,0.39
05 17 2012,5.10,5.10,5.10,5.10,-,0.20
05 16 2012,5.09,5.09,5.09,5.09,-,1.19
05 15 2012,5.03,5.03,5.03,5.03,-,0.40
05 14 2012,5.01,5.01,5.01,5.01,-,1.62
05 13 2012,4.93,4.93,4.93,4.93,-,-0.40
05 12 2012,4.95,4.95,4.95,4.95,-,-0.20
05 11 2012,4.96,4.96,4.96,4.96,-,2.27
05 10 2012,4.85,4.85,4.85,4.85,-,-3.77
05 09 2012,5.04,5.04,5.04,5.04,-,-0.20
05 08 2012,5.05,5.05,5.05,5.05,-,-0.20
05 07 2012,5.06,5.06,5.06,5.06,-,0.20
05 06 2012,5.05,5.05,5.05,5.05,-,-0.59
05 05 2012,5.08,5.08,5.08,5.08,-,0.20
05 04 2012,5.07,5.07,5.07,5.07,-,-1.17
05 03 2012,5.13,5.13,5.13,5.13,-,1.18
05 02 2012,5.07,5.07,5.07,5.07,-,1.40
05 01 2012,5.00,5.00,5.00,5.00,-,1.01
04 30 2012,4.95,4.95,4.95,4.95,-,1.02
04 29 2012,4.90,4.90,4.90,4.90,-,-1.61
04 28 2012,4.98,4.98,4.98,4.98,-,-2.54
04 27 2012,5.11,5.11,5.11,5.11,-,0.20
04 26 2012,5.10,5.10,5.10,5.10,-,-0.58
04 25 2012,5.13,5.13,5.13,5.13,-,0.59
04 24 2012,5.10,5.10,5.10,5.10,-,2.82
04 23 2012,4.96,4.96,4.96,4.96,-,-4.62
04 22 2012,5.20,5.20,5.20,5.20,-,-1.14
04 21 2012,5.26,5.26,5.26,5.26,-,-1.68
04 20 2012,5.35,5.35,5.35,5.35,-,4.09
04 19 2012,5.14,5.14,5.14,5.14,-,0.39
04 18 2012,5.12,5.12,5.12,5.12,-,2.81
04 17 2012,4.98,4.98,4.98,4.98,-,1.01
04 16 2012,4.93,4.93,4.93,4.93,-,-0.80
04 15 2012,4.97,4.97,4.97,4.97,-,0.20
04 14 2012,4.96,4.96,4.96,4.96,-,0.40
04 13 2012,4.94,4.94,4.94,4.94,-,0.41
04 12 2012,4.92,4.92,4.92,4.92,-,-0.20
04 11 2012,4.93,4.93,4.93,4.93,-,1.86
04 10 2012,4.84,4.84,4.84,4.84,-,-0.62
04 09 2012,4.87,4.87,4.87,4.87,-,1.67
04 08 2012,4.79,4.79,4.79,4.79,-,2.13
04 07 2012,4.69,4.69,4.69,4.69,-,-5.25
04 06 2012,4.95,4.95,4.95,4.95,-,0.61
04 05 2012,4.92,4.92,4.92,4.92,-,0.20
04 04 2012,4.91,4.91,4.91,4.91,-,-0.81
04 03 2012,4.95,4.95,4.95,4.95,-,-0.40
04 02 2012,4.97,4.97,4.97,4.97,-,2.90
04 01 2012,4.83,4.83,4.83,4.83,-,-1.63
03 31 2012,4.91,4.91,4.91,4.91,-,1.03
03 30 2012,4.86,4.86,4.86,4.86,-,1.04
03 29 2012,4.81,4.81,4.81,4.81,-,0.42
03 28 2012,4.79,4.79,4.79,4.79,-,-0.42
03 27 2012,4.81,4.81,4.81,4.81,-,4.11
03 26 2012,4.62,4.62,4.62,4.62,-,1.54
03 25 2012,4.55,4.55,4.55,4.55,-,-2.78
03 24 2012,4.68,4.68,4.68,4.68,-,-0.21
03 23 2012,4.69,4.69,4.69,4.69,-,-0.21
03 22 2012,4.70,4.70,4.70,4.70,-,-2.29
03 21 2012,4.81,4.81,4.81,4.81,-,-0.62
03 20 2012,4.84,4.84,4.84,4.84,-,3.20
03 19 2012,4.69,4.69,4.69,4.69,-,-11.17
03 18 2012,5.28,5.28,5.28,5.28,-,1.15
03 17 2012,5.22,5.22,5.22,5.22,-,-2.25
03 16 2012,5.34,5.34,5.34,5.34,-,0.19
03 15 2012,5.33,5.33,5.33,5.33,-,-0.93
03 14 2012,5.38,5.38,5.38,5.38,-,2.09
03 13 2012,5.27,5.27,5.27,5.27,-,7.77
03 12 2012,4.89,4.89,4.89,4.89,-,-0.41
03 11 2012,4.91,4.91,4.91,4.91,-,1.66
03 10 2012,4.83,4.83,4.83,4.83,-,-0.62
03 09 2012,4.86,4.86,4.86,4.86,-,-1.42
03 08 2012,4.93,4.93,4.93,4.93,-,-0.20
03 07 2012,4.94,4.94,4.94,4.94,-,-1.00
03 06 2012,4.99,4.99,4.99,4.99,-,0.20
03 05 2012,4.98,4.98,4.98,4.98,-,3.32
03 04 2012,4.82,4.82,4.82,4.82,-,4.56
03 03 2012,4.61,4.61,4.61,4.61,-,-1.91
03 02 2012,4.70,4.70,4.70,4.70,-,-4.47
03 01 2012,4.92,4.92,4.92,4.92,-,1.23
02 29 2012,4.86,4.86,4.86,4.86,-,-0.21
02 28 2012,4.87,4.87,4.87,4.87,-,-1.81
02 27 2012,4.96,4.96,4.96,4.96,-,0.81
02 26 2012,4.92,4.92,4.92,4.92,-,3.14
02 25 2012,4.77,4.77,4.77,4.77,-,-5.17
02 24 2012,5.03,5.03,5.03,5.03,-,0.40
02 23 2012,5.01,5.01,5.01,5.01,-,13.35
02 22 2012,4.42,4.42,4.42,4.42,-,3.51
02 21 2012,4.27,4.27,4.27,4.27,-,-2.06
02 20 2012,4.36,4.36,4.36,4.36,-,-0.68
02 19 2012,4.39,4.39,4.39,4.39,-,4.03
02 18 2012,4.22,4.22,4.22,4.22,-,-4.31
02 17 2012,4.41,4.41,4.41,4.41,-,3.28
02 16 2012,4.27,4.27,4.27,4.27,-,-1.39
02 15 2012,4.33,4.33,4.33,4.33,-,-2.91
02 14 2012,4.46,4.46,4.46,4.46,-,-15.21
02 13 2012,5.26,5.26,5.26,5.26,-,-4.54
02 12 2012,5.51,5.51,5.51,5.51,-,-1.61
02 11 2012,5.60,5.60,5.60,5.60,-,-5.25
02 10 2012,5.91,5.91,5.91,5.91,-,1.37
02 09 2012,5.83,5.83,5.83,5.83,-,4.11
02 08 2012,5.60,5.60,5.60,5.60,-,-1.58
02 07 2012,5.69,5.69,5.69,5.69,-,4.40
02 06 2012,5.45,5.45,5.45,5.45,-,-4.22
02 05 2012,5.69,5.69,5.69,5.69,-,-3.07
02 04 2012,5.87,5.87,5.87,5.87,-,-1.51
02 03 2012,5.96,5.96,5.96,5.96,-,-2.30
02 02 2012,6.10,6.10,6.10,6.10,-,0.3
